PoL_Timestamp,Currency.Code,Order.number,Quantity,Amount,Outstanding.Quantity,Outstanding.Amount,Qty_.to.Receive,Quantity.Received,ItemNo,k_ExpectedReceiptDate,k_RequestedReceiptDate,k_ConfirmedDeliveryDate,k_ETCDate,k_B_L.Date,k_OrderDate,k_PostingDate,k_DateReceived,PoH_Timestamp
2.02301E+13,USD,4530193506,219,1445,0,0,0,224,588923,20210906,20210713,20210710,2021,20210913,20210112,20210907,20210907,2.02301E+13
2.02301E+13,USD,4520249942,81,538,0,0,0,81,588923,20210829,20210706,20210710,2021,20210826,20210209,20210915,20210915,2.02301E+13
2.02301E+13,USD,4519407120,20,134,0,0,0,20,588923,20210829,20210706,20210710,2021,20210826,20210209,20210915,20210915,2.02301E+13
2.02301E+13,USD,4540710717,76,504,0,0,0,76,588923,20210910,20210713,20210710,2021,20210909,20210112,20210923,20210923,2.02301E+13
2.02301E+13,USD,4515393752,372,2454,0,0,0,382,588923,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02301E+13,USD,4544305087,850,5613,0,0,0,876,588923,20210906,20210713,20210710,2021,20210913,20210209,20210907,20210907,2.02301E+13
2.02301E+13,USD,4511417838,51,336,0,0,0,51,588923,20210829,20210706,20210710,2021,20210826,20210209,20210915,20210915,2.02301E+13
2.02301E+13,USD,4536113842,265,1748,0,0,0,270,588923,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02302E+13,USD,OA6038-025,1273,3947,0,0,0,1273,548515,20200813,20200712,20200423,2020,20200831,20200110,20200902,20200902,2.02302E+13
2.0231E+13,USD,4520440447,1018,5276,0,0,0,1018,157260,20170216,20170424,20170125,NULL,20170312,20161028,20170110,20170110,2.0231E+13
2.02311E+13,USD,4523260465,178,923,0,0,0,178,157260,20180122,20171116,20171222,NULL,20180117,20171002,20180301,20180301,2.02311E+13
2.02311E+13,USD,4552975741,178,923,0,0,0,178,157260,20180122,20171116,20171222,NULL,20180117,20171002,20180301,20180301,2.02311E+13
2.02311E+13,USD,4533700442,244,3591,0,0,0,244,945508,20170828,20171027,20170630,2017,20170825,20170327,20170801,20170801,2.02311E+13
2.02311E+13,USD,4542835791,92,1347,0,0,0,92,945508,20170627,20171027,20170531,2017,20170728,20170227,20170601,20170601,2.02311E+13
2.0231E+13,USD,4522709226,122,1790,0,0,0,122,843115,20170516,20170529,20170331,2017,20170502,20161219,20170501,20170501,2.0231E+13
2.02311E+13,USD,4528461591,1161,17079,0,0,0,1161,843115,20171208,20180119,20171031,2017,20171207,20170821,20171207,20171207,2.02311E+13
2.02302E+13,USD,4515501394,61,1373,0,0,0,61,573980,20221228,20230115,20221130,2022,20221227,20220824,20221228,20221228,2.02302E+13
2.02301E+13,USD,4558334294,397,5636,0,0,0,397,476461,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02302E+13,USD,4528066877,92,1303,0,0,0,92,476461,20230203,20230126,20221215,2022,20230207,20220824,20230206,20230206,2.02302E+13
2.02311E+13,USD,4521674244,214,6260,0,0,0,214,582512,20170512,20170529,20170331,2017,20170502,20170118,20170501,20170501,2.02311E+13
2.02311E+13,USD,4521189547,458,6045,0,0,0,458,533587,20171228,20180119,20171130,2017,20171227,20170828,20171101,20171101,2.02311E+13
